asset_id,attack,severity,oqi,target_oqi,predicted_attack,confidence,low_quality_patches,low_patch_centers
B358651726301063A0,clean,0.0,76.2208251953125,100.0,connected_crop,0.983797013759613,0;11;7,"[[0.3695400059223175, 0.12032999843358994, -0.02273000031709671], [0.2882100045681, 0.028850000351667404, 0.08968000113964081], [0.20830999314785004, 0.02271999977529049, -0.18355000019073486]]"
B358681737301063A0,clean,0.0,49.65144348144531,100.0,connected_crop,0.9990252256393433,2;5;15,"[[0.019139999523758888, 0.3222000002861023, 0.3347100019454956], [-0.01278000045567751, 0.3239099979400635, -0.0195700004696846], [-0.005570000037550926, 0.3206399977207184, -0.18564000725746155]]"
B358801736201063A0,clean,0.0,75.59403991699219,100.0,downsample32,0.875644326210022,3;14;8,"[[0.25940001010894775, 0.3590399920940399, 0.040709998458623886], [-0.14385999739170074, 0.3644999861717224, -0.003019999945536256], [0.19053000211715698, 0.09070999920368195, 0.05059000104665756]]"
B358881720201063A0,clean,0.0,80.25784301757812,100.0,camera_jitter12,0.8217548131942749,6;10;3,"[[0.09544000029563904, 0.07677000015974045, -0.13773000240325928], [-0.032749999314546585, 0.08233000338077545, 0.1298999935388565], [-0.04092000052332878, 0.08669999986886978, 0.12212999910116196]]"
B358951724501063A0,clean,0.0,99.22622680664062,100.0,clean,0.9931201934814453,0;5;7,"[[0.3463299870491028, 0.08799999952316284, -0.16419999301433563], [0.36594998836517334, 0.11570999771356583, 0.12710000574588776], [0.14674000442028046, 0.04261000081896782, -0.1919499933719635]]"
B358971725201063A0,clean,0.0,79.27608489990234,100.0,camera_jitter12,0.9830310344696045,0;4;6,"[[1.9999999494757503e-05, 0.03849999979138374, 9.000000136438757e-05], [1.9999999494757503e-05, 0.03849999979138374, 9.000000136438757e-05], [1.9999999494757503e-05, 0.03849999979138374, 9.000000136438757e-05]]"
B358971737901063A0,clean,0.0,99.37129974365234,100.0,clean,0.9991967082023621,2;10;0,"[[0.20961999893188477, 0.2543199956417084, -0.18524999916553497], [0.22156000137329102, -0.13334999978542328, 0.08500999957323074], [0.18838000297546387, -0.28850001096725464, -0.12255000323057175]]"
B359021721701063A0,clean,0.0,86.41642761230469,100.0,occlusion20,0.5558274388313293,2;9;15,"[[0.1855500042438507, 0.0524899996817112, 0.017820000648498535], [0.17600999772548676, 0.042649999260902405, -0.11715999990701675], [0.17034000158309937, 0.061900001019239426, -0.08107999712228775]]"
B359531738801063A0,clean,0.0,97.65614318847656,100.0,clean,0.8789516091346741,12;3;13,"[[0.07525999844074249, 0.21928000450134277, -0.012690000236034393], [0.07580000162124634, 0.21901999413967133, 0.009229999966919422], [-0.040470000356435776, 0.34040001034736633, 0.026639999821782112]]"
B359621716601063A1,clean,0.0,75.13410186767578,100.0,camera_jitter12,0.9967048764228821,1;15;6,"[[0.43494999408721924, 0.05959000065922737, 0.00482999999076128], [0.31595999002456665, 0.05923999845981598, 0.0817900002002716], [0.20389999449253082, 0.1130099967122078, -0.0035099999513477087]]"
B359761718602063A1,clean,0.0,99.40518188476562,100.0,clean,0.9992009997367859,6;3;15,"[[0.286080002784729, 0.02232999913394451, 0.025189999490976334], [-0.032919999212026596, -0.005489999894052744, -0.05477000027894974], [0.1267700046300888, 0.016850000247359276, 0.007499999832361937]]"
B340741780701063A0,connected_crop,0.20000000298023224,45.96367645263672,70.03970336914062,connected_crop,0.9999914169311523,5;0;3,"[[0.11063999682664871, 0.07677999883890152, 0.2063400000333786], [0.012090000323951244, 0.03460000082850456, -0.36329999566078186], [0.1212100014090538, 0.06052999943494797, -0.0647599995136261]]"
